time_s,heading_deg,groundspeed_kt,el_ft_msl,alt_ft_msl,alt_ft_agl,altRate_fps,lat_deg,lon_deg,AirspaceClass,AirspaceName
0.000,90.002,0.000,446.000,446.000,0.000,16.000,42.5141321918920170,-71.7058268226655287,O,
15.625,90.002,50.000,446.000,696.000,250.000,0.000,42.5141321918920170,-71.7058268226655287,O,
16.062,90.002,50.000,446.000,696.000,250.000,0.000,42.5141321891365962,-71.7056897660528136,O,
16.498,90.002,50.000,446.000,696.000,250.000,0.000,42.5141321863811754,-71.7055527094400986,O,
16.935,90.002,50.000,448.000,696.000,248.000,0.000,42.5141321836257475,-71.7054156528273836,O,
17.368,90.002,50.000,449.000,696.000,247.000,0.000,42.5141321808952739,-71.7052798370691562,O,
17.907,209.912,50.000,448.000,696.000,248.000,0.000,42.5140241363962446,-71.7053641632295466,O,
18.446,209.912,50.000,447.000,696.000,249.000,0.000,42.5139160918972081,-71.7054484893899229,O,
18.984,209.912,50.000,445.000,696.000,251.000,0.000,42.5138080473981788,-71.7055328155503133,O,
19.116,209.912,50.000,445.000,696.000,251.000,0.000,42.5137817465463712,-71.7055533427392646,O,
19.655,330.091,50.000,446.000,696.000,250.000,0.000,42.5138897959106998,-71.7056376626655236,O,
20.193,330.091,50.000,446.000,696.000,250.000,0.000,42.5139978452750213,-71.7057219825917969,O,
20.732,330.091,50.000,446.000,696.000,250.000,0.000,42.5141058946393500,-71.7058063025180559,O,
21.271,330.091,50.000,447.000,696.000,249.000,0.000,42.5142139440036715,-71.7058906224443149,O,
21.810,330.091,50.000,450.000,696.000,246.000,0.000,42.5143219933680001,-71.7059749423705881,O,
22.349,330.091,50.000,452.000,696.000,244.000,0.000,42.5144300427323287,-71.7060592622968471,O,
22.611,330.091,50.000,453.000,696.000,243.000,0.000,42.5144826365634572,-71.7061003056476380,O,
23.048,90.001,50.000,452.000,696.000,244.000,0.000,42.5144826341350921,-71.7059632490349230,O,
