time_s,heading_deg,groundspeed_kt,el_ft_msl,alt_ft_msl,alt_ft_agl,altRate_fps,lat_deg,lon_deg,AirspaceClass,AirspaceName
0.000,333.805,0.000,162.000,162.000,0.000,16.000,42.2781352000000012,-71.4203418999999968,O,
15.625,333.805,50.000,162.000,412.000,250.000,0.000,42.2781352000000012,-71.4203418999999968,O,
16.175,333.805,50.000,163.000,412.000,249.000,0.000,42.2782493302545817,-71.4204177867583070,O,
16.266,333.805,50.000,163.000,412.000,249.000,0.000,42.2782683000000006,-71.4204304000000008,O,
16.739,337.990,50.000,164.000,412.000,248.000,0.000,42.2783696999999989,-71.4204857999999945,O,
17.007,338.801,50.000,165.000,412.000,247.000,0.000,42.2784274999999994,-71.4205161000000004,O,
17.546,337.162,50.000,167.000,412.000,245.000,0.000,42.2785423999999992,-71.4205814999999973,O,
18.043,333.932,50.000,169.000,412.000,243.000,0.000,42.2786456999999984,-71.4206498000000067,O,
18.588,332.157,50.000,171.000,412.000,241.000,0.000,42.2787572483844016,-71.4207294333663327,O,
18.751,332.157,50.000,172.000,412.000,240.000,0.000,42.2787903999999983,-71.4207530999999989,O,
19.296,332.146,50.000,174.000,412.000,238.000,0.000,42.2789019305650839,-71.4208327583212679,O,
19.841,332.146,50.000,172.000,412.000,240.000,0.000,42.2790134611301767,-71.4209124166425369,O,
19.974,332.146,50.000,172.000,412.000,240.000,0.000,42.2790406000000019,-71.4209318000000053,O,
20.285,332.353,50.000,171.000,412.000,241.000,0.000,42.2791043000000002,-71.4209768999999994,O,
20.461,334.489,50.000,171.000,412.000,241.000,0.000,42.2791411999999980,-71.4210006999999933,O,
20.582,335.701,50.000,171.000,412.000,241.000,0.000,42.2791666000000035,-71.4210161999999968,O,
21.134,334.730,50.000,169.000,412.000,243.000,0.000,42.2792821430564842,-71.4210899178214191,O,
21.399,334.730,50.000,169.000,412.000,243.000,0.000,42.2793375999999981,-71.4211252999999999,O,
21.948,333.460,50.000,167.000,412.000,245.000,0.000,42.2794511967693865,-71.4212019830429767,O,
22.188,333.460,50.000,167.000,412.000,245.000,0.000,42.2795006999999998,-71.4212354000000005,O,
22.735,332.811,50.000,165.000,412.000,247.000,0.000,42.2796132828002200,-71.4213135641106334,O,
23.282,332.811,50.000,164.000,412.000,248.000,0.000,42.2797258656004402,-71.4213917282212662,O,
23.829,332.811,50.000,165.000,412.000,247.000,0.000,42.2798384484006604,-71.4214698923318991,O,
24.376,332.812,50.000,165.000,412.000,247.000,0.000,42.2799510312008806,-71.4215480564425320,O,
24.923,332.812,50.000,165.000,412.000,247.000,0.000,42.2800636140010937,-71.4216262205531649,O,
25.470,332.812,50.000,166.000,412.000,246.000,0.000,42.2801761968013139,-71.4217043846637978,O,
