time_s,heading_deg,groundspeed_kt,el_ft_msl,alt_ft_msl,alt_ft_agl,altRate_fps,lat_deg,lon_deg,AirspaceClass,AirspaceName
0.000,43.266,0.000,443.000,443.000,0.000,16.000,41.7649183073507331,-71.8720612133860328,O,
15.625,43.266,50.000,443.000,693.000,250.000,0.000,41.7649183073507331,-71.8720612133860328,O,
16.130,43.266,50.000,443.000,693.000,250.000,0.000,41.7650034306962752,-71.8719537958309473,O,
16.636,43.266,50.000,442.000,693.000,251.000,0.000,41.7650885540418102,-71.8718463782758619,O,
17.141,43.266,50.000,440.000,693.000,253.000,0.000,41.7651736773873523,-71.8717389607207764,O,
17.646,43.266,50.000,439.000,693.000,254.000,0.000,41.7652588007328873,-71.8716315431656909,O,
18.152,43.266,50.000,439.000,693.000,254.000,0.000,41.7653439240784294,-71.8715241256106054,O,
18.657,43.266,50.000,440.000,693.000,253.000,0.000,41.7654290474239716,-71.8714167080555200,O,
19.162,43.266,50.000,444.000,693.000,249.000,0.000,41.7655141707695066,-71.8713092905004345,O,
19.668,43.266,50.000,449.000,693.000,244.000,0.000,41.7655992941150487,-71.8712018729453490,O,
20.173,43.266,50.000,454.000,693.000,239.000,0.000,41.7656844174605908,-71.8710944553902635,O,
20.678,43.266,50.000,459.000,693.000,234.000,0.000,41.7657695408061258,-71.8709870378351781,O,
21.184,43.266,50.000,462.000,693.000,231.000,0.000,41.7658546641516679,-71.8708796202800926,O,
21.689,43.266,50.000,464.000,693.000,229.000,0.000,41.7659397874972029,-71.8707722027250071,O,
22.194,43.266,50.000,465.000,693.000,228.000,0.000,41.7660249108427450,-71.8706647851699216,O,
22.700,43.266,50.000,466.000,693.000,227.000,0.000,41.7661100341882872,-71.8705573676148362,O,
23.205,43.266,50.000,464.000,693.000,229.000,0.000,41.7661951575338222,-71.8704499500597507,O,
23.341,43.265,50.000,464.000,693.000,229.000,0.000,41.7662180514371215,-71.8704210601341629,O,
23.829,50.265,50.000,463.000,693.000,230.000,0.000,41.7662902720032534,-71.8703045753500760,O,
24.318,50.265,50.000,464.000,693.000,229.000,0.000,41.7663624925693924,-71.8701880905659891,O,
24.806,50.265,50.000,465.000,693.000,228.000,0.000,41.7664347131355242,-71.8700716057819022,O,
25.295,50.265,50.000,467.000,693.000,226.000,0.000,41.7665069337016561,-71.8699551209978154,O,
25.783,50.265,50.000,468.000,693.000,225.000,16.000,41.7665791542677951,-71.8698386362137285,O,
26.271,50.265,50.000,469.000,709.000,240.000,0.000,41.7666513748339270,-71.8697221514296416,O,
26.585,50.265,50.000,468.000,709.000,241.000,0.000,41.7666977188975750,-71.8696474029398900,O,
27.073,50.372,50.000,466.000,709.000,243.000,0.000,41.7667697411718279,-71.8695307954482416,O,
27.561,50.372,50.000,465.000,709.000,244.000,0.000,41.7668417634460809,-71.8694141879565933,O,
28.049,50.372,50.000,465.000,709.000,244.000,0.000,41.7669137857203339,-71.8692975804649592,O,
28.537,50.372,50.000,467.000,709.000,242.000,0.000,41.7669858079945868,-71.8691809729733109,O,
28.787,50.372,50.000,470.000,709.000,239.000,0.000,41.7670226549191739,-71.8691213160477815,O,
29.262,56.623,50.000,475.000,709.000,234.000,0.000,41.7670830986983148,-71.8689983076551471,O,
29.737,56.623,50.000,479.000,709.000,230.000,0.000,41.7671435424774558,-71.8688752992624984,O,
30.212,56.623,50.000,476.000,709.000,233.000,0.000,41.7672039862565967,-71.8687522908698639,O,
30.687,56.623,50.000,472.000,709.000,237.000,0.000,41.7672644300357376,-71.8686292824772295,O,
31.162,56.623,50.000,470.000,709.000,239.000,0.000,41.7673248738148786,-71.8685062740845950,O,
31.637,56.623,50.000,468.000,709.000,241.000,0.000,41.7673853175940195,-71.8683832656919463,O,
32.112,56.623,50.000,466.000,709.000,243.000,0.000,41.7674457613731605,-71.8682602572993119,O,
32.587,56.623,50.000,463.000,709.000,246.000,0.000,41.7675062051523014,-71.8681372489066774,O,
33.062,56.623,50.000,462.000,709.000,247.000,0.000,41.7675666489314423,-71.8680142405140288,O,
33.537,56.622,50.000,462.000,709.000,247.000,0.000,41.7676270927105833,-71.8678912321213943,O,
34.012,56.622,50.000,461.000,709.000,248.000,0.000,41.7676875364897171,-71.8677682237287598,O,
34.487,56.622,50.000,460.000,709.000,249.000,0.000,41.7677479802688580,-71.8676452153361254,O,
34.962,56.622,50.000,459.000,709.000,250.000,0.000,41.7678084240479990,-71.8675222069434767,O,
35.436,56.622,50.000,457.000,709.000,252.000,0.000,41.7678688678271399,-71.8673991985508422,O,
35.717,56.622,50.000,456.000,709.000,253.000,0.000,41.7679046241206464,-71.8673264313570428,O,
36.223,43.241,50.000,455.000,709.000,254.000,0.000,41.7679897903749122,-71.8672190478190629,O,
36.728,43.241,50.000,458.000,709.000,251.000,0.000,41.7680749566291780,-71.8671116642810688,O,
37.234,43.241,50.000,460.000,709.000,249.000,0.000,41.7681601228834509,-71.8670042807430889,O,
37.739,43.241,50.000,461.000,709.000,248.000,0.000,41.7682452891377167,-71.8668968972050948,O,
37.829,43.241,50.000,461.000,709.000,248.000,0.000,41.7682605064300176,-71.8668777101843688,O,
38.292,63.592,50.000,460.000,709.000,249.000,0.000,41.7683081081591823,-71.8667491855156157,O,
38.755,63.592,50.000,460.000,709.000,249.000,0.000,41.7683557098883540,-71.8666206608468769,O,
39.217,63.592,50.000,460.000,709.000,249.000,0.000,41.7684033116175186,-71.8664921361781239,O,
39.333,63.592,50.000,460.000,709.000,249.000,0.000,41.7684152378688793,-71.8664599352994600,O,
39.798,62.485,50.000,459.000,709.000,250.000,0.000,41.7684648718673301,-71.8663321817034415,O,
40.262,62.485,50.000,459.000,709.000,250.000,0.000,41.7685145058657810,-71.8662044281074373,O,
40.727,62.485,50.000,460.000,709.000,249.000,0.000,41.7685641398642318,-71.8660766745114188,O,
41.191,62.485,50.000,461.000,709.000,248.000,0.000,41.7686137738626826,-71.8659489209154145,O,
41.655,62.485,50.000,464.000,709.000,245.000,0.000,41.7686634078611334,-71.8658211673193961,O,
42.120,62.485,50.000,462.000,709.000,247.000,0.000,41.7687130418595842,-71.8656934137233918,O,
42.584,62.485,50.000,462.000,709.000,247.000,0.000,41.7687626758580350,-71.8655656601273733,O,
43.049,62.485,50.000,460.000,709.000,249.000,0.000,41.7688123098564859,-71.8654379065313549,O,
43.513,62.485,50.000,457.000,709.000,252.000,0.000,41.7688619438549367,-71.8653101529353506,O,
43.978,62.485,50.000,455.000,709.000,254.000,0.000,41.7689115778533875,-71.8651823993393322,O,
44.442,62.485,50.000,454.000,709.000,255.000,0.000,41.7689612118518383,-71.8650546457433279,O,
44.906,62.485,50.000,452.000,709.000,257.000,0.000,41.7690108458502891,-71.8649268921473094,O,
45.371,62.485,50.000,449.000,709.000,260.000,0.000,41.7690604798487399,-71.8647991385512910,O,
45.835,62.485,50.000,444.000,709.000,265.000,0.000,41.7691101138471907,-71.8646713849552867,O,
46.300,62.485,50.000,438.000,709.000,271.000,-16.000,41.7691597478456345,-71.8645436313592683,O,
46.764,62.484,50.000,432.000,693.000,261.000,0.000,41.7692093818440853,-71.8644158777632640,O,
47.229,62.484,50.000,428.000,693.000,265.000,0.000,41.7692590158425361,-71.8642881241672455,O,
47.693,62.484,50.000,425.000,693.000,268.000,0.000,41.7693086498409869,-71.8641603705712413,O,
48.158,62.484,50.000,421.000,693.000,272.000,-16.000,41.7693582838394377,-71.8640326169752228,O,
48.622,62.484,50.000,417.000,677.000,260.000,0.000,41.7694079178378885,-71.8639048633792044,O,
49.086,62.484,50.000,413.000,677.000,264.000,0.000,41.7694575518363393,-71.8637771097832001,O,
49.551,62.484,50.000,412.000,677.000,265.000,0.000,41.7695071858347902,-71.8636493561871816,O,
50.015,62.484,50.000,410.000,677.000,267.000,0.000,41.7695568198332410,-71.8635216025911774,O,
50.480,62.484,50.000,407.000,677.000,270.000,0.000,41.7696064538316918,-71.8633938489951589,O,
50.944,62.484,50.000,402.000,677.000,275.000,-16.000,41.7696560878301426,-71.8632660953991547,O,
51.409,62.484,50.000,397.000,661.000,264.000,0.000,41.7697057218285934,-71.8631383418031362,O,
51.873,62.484,50.000,392.000,661.000,269.000,0.000,41.7697553558270442,-71.8630105882071177,O,
52.337,62.484,50.000,388.000,661.000,273.000,0.000,41.7698049898254951,-71.8628828346111135,O,
52.802,62.484,50.000,386.000,661.000,275.000,0.000,41.7698546238239459,-71.8627550810150950,O,
53.266,62.484,50.000,389.000,661.000,272.000,0.000,41.7699042578223967,-71.8626273274190908,O,
53.731,62.484,50.000,393.000,661.000,268.000,0.000,41.7699538918208475,-71.8624995738230723,O,
54.195,62.484,50.000,397.000,661.000,264.000,0.000,41.7700035258192983,-71.8623718202270538,O,
54.660,62.484,50.000,401.000,661.000,260.000,0.000,41.7700531598177491,-71.8622440666310496,O,
55.124,62.484,50.000,407.000,661.000,254.000,0.000,41.7701027938161999,-71.8621163130350311,O,
55.588,62.484,50.000,412.000,661.000,249.000,0.000,41.7701524278146508,-71.8619885594390269,O,
55.983,62.484,50.000,414.000,661.000,247.000,0.000,41.7701946494157141,-71.8618798847093245,O,
56.454,59.152,50.000,416.000,661.000,245.000,0.000,41.7702504189603019,-71.8617546877724891,O,
56.924,59.152,50.000,418.000,661.000,243.000,0.000,41.7703061885048967,-71.8616294908356537,O,
57.394,59.152,50.000,421.000,661.000,240.000,0.000,41.7703619580494845,-71.8615042938988182,O,
57.864,59.151,50.000,425.000,661.000,236.000,0.000,41.7704177275940722,-71.8613790969619828,O,
58.334,59.151,50.000,428.000,661.000,233.000,0.000,41.7704734971386600,-71.8612539000251616,O,
58.804,59.151,50.000,430.000,661.000,231.000,0.000,41.7705292666832548,-71.8611287030883261,O,
59.275,59.151,50.000,433.000,661.000,228.000,0.000,41.7705850362278426,-71.8610035061514907,O,
59.745,59.151,50.000,435.000,661.000,226.000,0.000,41.7706408057724303,-71.8608783092146552,O,
60.215,59.151,50.000,436.000,661.000,225.000,0.000,41.7706965753170252,-71.8607531122778198,O,
60.685,59.151,50.000,436.000,661.000,225.000,0.000,41.7707523448616129,-71.8606279153409844,O,
61.155,59.151,50.000,436.000,661.000,225.000,0.000,41.7708081144062007,-71.8605027184041489,O,
61.625,59.151,50.000,435.000,661.000,226.000,0.000,41.7708638839507955,-71.8603775214673135,O,
62.096,59.151,50.000,435.000,661.000,226.000,0.000,41.7709196534953833,-71.8602523245304923,O,
62.375,59.151,50.000,435.000,661.000,226.000,0.000,41.7709528334661115,-71.8601778388819099,O,
