time_s,heading_deg,groundspeed_kt,el_ft_msl,alt_ft_msl,alt_ft_agl,altRate_fps,lat_deg,lon_deg,AirspaceClass,AirspaceName
0.000,180.005,0.000,95.000,95.000,0.000,16.000,42.0422748367568744,-72.5683510193187118,O,
15.625,180.005,50.000,95.000,345.000,250.000,0.000,42.0422748367568744,-72.5683510193187118,O,
16.217,180.005,50.000,100.000,345.000,245.000,0.000,42.0421377801449694,-72.5683510344949241,O,
16.810,180.005,50.000,113.000,345.000,232.000,16.000,42.0420007235330715,-72.5683510496711364,O,
17.402,180.005,50.000,132.000,361.000,229.000,16.000,42.0418636669211665,-72.5683510648473487,O,
17.995,180.005,50.000,154.000,377.000,223.000,16.000,42.0417266103092686,-72.5683510800235609,O,
18.587,180.005,50.000,163.000,393.000,230.000,0.000,42.0415895536973636,-72.5683510951997732,O,
19.180,180.005,50.000,162.000,393.000,231.000,0.000,42.0414524970854657,-72.5683511103759855,O,
19.772,180.005,50.000,159.000,393.000,234.000,0.000,42.0413154404735607,-72.5683511255521978,O,
20.365,180.005,50.000,156.000,393.000,237.000,0.000,42.0411783838616628,-72.5683511407284101,O,
20.957,180.005,50.000,155.000,393.000,238.000,0.000,42.0410413272497578,-72.5683511559046224,O,
21.550,180.005,50.000,154.000,393.000,239.000,0.000,42.0409042706378600,-72.5683511710808347,O,
22.142,180.005,50.000,154.000,393.000,239.000,0.000,42.0407672140259550,-72.5683511862570469,O,
22.735,180.005,50.000,154.000,393.000,239.000,0.000,42.0406301574140500,-72.5683512014332592,O,
23.327,180.005,50.000,155.000,393.000,238.000,0.000,42.0404931008021521,-72.5683512166094857,O,
23.920,180.005,50.000,156.000,393.000,237.000,0.000,42.0403560441902471,-72.5683512317856980,O,
24.512,180.005,50.000,156.000,393.000,237.000,0.000,42.0402189875783492,-72.5683512469619103,O,
25.105,180.005,50.000,155.000,393.000,238.000,0.000,42.0400819309664442,-72.5683512621381226,O,
25.697,180.005,50.000,155.000,393.000,238.000,0.000,42.0399448743545463,-72.5683512773143349,O,
26.290,180.005,50.000,156.000,393.000,237.000,0.000,42.0398078177426413,-72.5683512924905472,O,
26.882,180.005,50.000,158.000,393.000,235.000,0.000,42.0396707611307434,-72.5683513076667595,O,
27.475,180.005,50.000,160.000,393.000,233.000,0.000,42.0395337045188384,-72.5683513228429717,O,
27.762,180.005,50.000,160.000,393.000,233.000,0.000,42.0394673071841751,-72.5683513301951137,O,
28.202,270.004,50.000,160.000,393.000,233.000,0.000,42.0394673139488617,-72.5684883868076867,O,
28.642,270.004,50.000,160.000,393.000,233.000,0.000,42.0394673207135483,-72.5686254434202596,O,
29.082,270.004,50.000,160.000,393.000,233.000,0.000,42.0394673274782349,-72.5687625000328325,O,
29.522,270.004,50.000,160.000,393.000,233.000,0.000,42.0394673342429215,-72.5688995566454196,O,
29.962,270.004,50.000,158.000,393.000,235.000,0.000,42.0394673410076081,-72.5690366132579925,O,
30.402,270.004,50.000,157.000,393.000,236.000,0.000,42.0394673477723018,-72.5691736698705654,O,
30.842,270.004,50.000,157.000,393.000,236.000,0.000,42.0394673545369884,-72.5693107264831383,O,
31.282,270.004,50.000,157.000,393.000,236.000,0.000,42.0394673613016749,-72.5694477830957112,O,
31.722,270.004,50.000,155.000,393.000,238.000,0.000,42.0394673680663615,-72.5695848397082841,O,
32.162,270.004,50.000,154.000,393.000,239.000,0.000,42.0394673748310481,-72.5697218963208712,O,
32.602,270.004,50.000,152.000,393.000,241.000,0.000,42.0394673815957347,-72.5698589529334441,O,
33.042,270.004,50.000,151.000,393.000,242.000,0.000,42.0394673883604213,-72.5699960095460170,O,
33.482,270.004,50.000,148.000,393.000,245.000,0.000,42.0394673951251079,-72.5701330661585899,O,
33.922,270.004,50.000,145.000,393.000,248.000,0.000,42.0394674018897945,-72.5702701227711628,O,
34.362,270.004,50.000,143.000,393.000,250.000,0.000,42.0394674086544811,-72.5704071793837358,O,
34.802,270.004,50.000,141.000,393.000,252.000,0.000,42.0394674154191677,-72.5705442359963087,O,
35.242,270.004,50.000,140.000,393.000,253.000,0.000,42.0394674221838613,-72.5706812926088958,O,
35.682,270.004,50.000,138.000,393.000,255.000,0.000,42.0394674289485479,-72.5708183492214687,O,
