time_s,heading_deg,groundspeed_kt,el_ft_msl,alt_ft_msl,alt_ft_agl,altRate_fps,lat_deg,lon_deg,AirspaceClass,AirspaceName
0.000,180.014,0.000,0.000,0.000,0.000,16.000,42.0018036650639104,-70.6185814921390573,O,
15.625,180.014,50.000,0.000,250.000,250.000,0.000,42.0018036650639104,-70.6185814921390573,O,
16.217,180.014,50.000,0.000,250.000,250.000,0.000,42.0016666084583790,-70.6185815365943910,O,
16.810,180.014,50.000,0.000,250.000,250.000,0.000,42.0015295518528475,-70.6185815810497246,O,
17.402,180.014,50.000,0.000,250.000,250.000,0.000,42.0013924952473161,-70.6185816255050582,O,
17.995,180.014,50.000,0.000,250.000,250.000,0.000,42.0012554386417847,-70.6185816699604061,O,
18.587,180.014,50.000,0.000,250.000,250.000,0.000,42.0011183820362461,-70.6185817144157397,O,
19.180,180.014,50.000,0.000,250.000,250.000,0.000,42.0009813254307147,-70.6185817588710734,O,
19.772,180.014,50.000,0.000,250.000,250.000,0.000,42.0008442688251833,-70.6185818033264070,O,
20.365,180.014,50.000,0.000,250.000,250.000,0.000,42.0007072122196519,-70.6185818477817406,O,
20.957,180.014,50.000,0.000,250.000,250.000,0.000,42.0005701556141204,-70.6185818922370743,O,
21.550,180.014,50.000,0.000,250.000,250.000,0.000,42.0004330990085890,-70.6185819366924221,O,
22.142,180.014,50.000,0.000,250.000,250.000,0.000,42.0002960424030576,-70.6185819811477558,O,
22.735,180.014,50.000,0.000,250.000,250.000,0.000,42.0001589857975262,-70.6185820256030894,O,
23.327,180.014,50.000,0.000,250.000,250.000,0.000,42.0000219291919876,-70.6185820700584230,O,
23.920,180.014,50.000,0.000,250.000,250.000,0.000,41.9998848725864562,-70.6185821145137567,O,
23.957,180.014,50.000,0.000,250.000,250.000,0.000,41.9998763468504634,-70.6185821172791464,O,
24.397,270.012,50.000,0.000,250.000,250.000,0.000,41.9998763687148085,-70.6187191738901419,O,
24.837,270.012,50.000,0.000,250.000,250.000,0.000,41.9998763905791535,-70.6188562305011374,O,
25.278,270.012,50.000,0.000,250.000,250.000,0.000,41.9998764124434985,-70.6189932871121471,O,
25.718,270.012,50.000,0.000,250.000,250.000,0.000,41.9998764343078435,-70.6191303437231426,O,
26.158,270.012,50.000,0.000,250.000,250.000,0.000,41.9998764561721956,-70.6192674003341381,O,
26.598,270.012,50.000,0.000,250.000,250.000,0.000,41.9998764780365406,-70.6194044569451336,O,
27.039,270.012,50.000,0.000,250.000,250.000,0.000,41.9998764999008856,-70.6195415135561291,O,
27.479,270.012,50.000,0.000,250.000,250.000,0.000,41.9998765217652306,-70.6196785701671246,O,
27.919,270.012,50.000,0.000,250.000,250.000,0.000,41.9998765436295756,-70.6198156267781343,O,
