time_s,heading_deg,groundspeed_kt,el_ft_msl,alt_ft_msl,alt_ft_agl,altRate_fps,lat_deg,lon_deg,AirspaceClass,AirspaceName
0.000,90.008,0.000,0.000,0.000,0.000,16.000,42.2799171455198461,-71.0112035056761641,O,
15.625,90.008,50.000,0.000,250.000,250.000,0.000,42.2799171455198461,-71.0112035056761641,O,
16.063,90.008,50.000,0.000,250.000,250.000,0.000,42.2799171316161164,-71.0110664490641312,O,
16.502,90.008,50.000,0.000,250.000,250.000,0.000,42.2799171177123796,-71.0109293924520841,O,
16.940,90.008,50.000,0.000,250.000,250.000,0.000,42.2799171038086499,-71.0107923358400512,O,
17.378,90.008,50.000,0.000,250.000,250.000,0.000,42.2799170899049201,-71.0106552792280183,O,
17.817,90.008,50.000,0.000,250.000,250.000,0.000,42.2799170760011904,-71.0105182226159855,O,
18.255,90.008,50.000,0.000,250.000,250.000,0.000,42.2799170620974536,-71.0103811660039383,O,
18.694,90.008,50.000,0.000,250.000,250.000,0.000,42.2799170481937239,-71.0102441093919055,O,
19.132,90.008,50.000,0.000,250.000,250.000,0.000,42.2799170342899941,-71.0101070527798726,O,
19.570,90.008,50.000,0.000,250.000,250.000,0.000,42.2799170203862644,-71.0099699961678397,O,
20.009,90.008,50.000,0.000,250.000,250.000,0.000,42.2799170064825276,-71.0098329395557926,O,
20.447,90.008,50.000,0.000,250.000,250.000,0.000,42.2799169925787979,-71.0096958829437597,O,
20.885,90.008,50.000,0.000,250.000,250.000,0.000,42.2799169786750682,-71.0095588263317268,O,
21.324,90.008,50.000,0.000,250.000,250.000,0.000,42.2799169647713384,-71.0094217697196797,O,
21.762,90.008,50.000,0.000,250.000,250.000,0.000,42.2799169508676016,-71.0092847131076468,O,
22.200,90.008,50.000,0.000,250.000,250.000,0.000,42.2799169369638719,-71.0091476564956139,O,
22.639,90.008,50.000,0.000,250.000,250.000,0.000,42.2799169230601422,-71.0090105998835810,O,
23.077,90.008,50.000,0.000,250.000,250.000,0.000,42.2799169091564124,-71.0088735432715339,O,
23.515,90.008,50.000,0.000,250.000,250.000,0.000,42.2799168952526756,-71.0087364866595010,O,
23.954,90.008,50.000,0.000,250.000,250.000,0.000,42.2799168813489459,-71.0085994300474681,O,
24.392,90.008,50.000,0.000,250.000,250.000,0.000,42.2799168674452162,-71.0084623734354352,O,
24.831,90.008,50.000,0.000,250.000,250.000,0.000,42.2799168535414864,-71.0083253168233881,O,
25.269,90.008,50.000,0.000,250.000,250.000,0.000,42.2799168396377496,-71.0081882602113552,O,
25.707,90.008,50.000,0.000,250.000,250.000,0.000,42.2799168257340199,-71.0080512035993223,O,
26.146,90.008,50.000,0.000,250.000,250.000,0.000,42.2799168118302902,-71.0079141469872752,O,
26.584,90.008,50.000,0.000,250.000,250.000,0.000,42.2799167979265533,-71.0077770903752423,O,
27.022,90.008,50.000,0.000,250.000,250.000,0.000,42.2799167840228236,-71.0076400337632094,O,
27.461,90.008,50.000,0.000,250.000,250.000,0.000,42.2799167701190939,-71.0075029771511765,O,
27.899,90.008,50.000,0.000,250.000,250.000,0.000,42.2799167562153642,-71.0073659205391294,O,
28.337,90.008,50.000,0.000,250.000,250.000,0.000,42.2799167423116273,-71.0072288639270965,O,
28.776,90.008,50.000,0.000,250.000,250.000,0.000,42.2799167284078976,-71.0070918073150636,O,
29.214,90.008,50.000,0.000,250.000,250.000,0.000,42.2799167145041679,-71.0069547507030308,O,
29.652,90.008,50.000,0.000,250.000,250.000,0.000,42.2799167006004382,-71.0068176940909837,O,
30.091,90.008,50.000,0.000,250.000,250.000,0.000,42.2799166866967013,-71.0066806374789508,O,
30.529,90.008,50.000,0.000,250.000,250.000,0.000,42.2799166727929716,-71.0065435808669179,O,
30.968,90.008,50.000,0.000,250.000,250.000,0.000,42.2799166588892419,-71.0064065242548708,O,
31.406,90.008,50.000,0.000,250.000,250.000,0.000,42.2799166449855122,-71.0062694676428379,O,
31.844,90.008,50.000,0.000,250.000,250.000,0.000,42.2799166310817753,-71.0061324110308050,O,
32.283,90.008,50.000,0.000,250.000,250.000,0.000,42.2799166171780456,-71.0059953544187721,O,
32.721,90.008,50.000,0.000,250.000,250.000,0.000,42.2799166032743159,-71.0058582978067250,O,
33.038,90.008,50.000,0.000,250.000,250.000,0.000,42.2799165932188501,-71.0057591756477251,O,
33.578,209.918,50.000,0.000,250.000,250.000,0.000,42.2798084058263299,-71.0058433184025830,O,
34.117,209.918,50.000,0.000,250.000,250.000,0.000,42.2797002184338098,-71.0059274611574551,O,
34.657,209.918,50.000,0.000,250.000,250.000,0.000,42.2795920310412896,-71.0060116039123130,O,
35.196,209.918,50.000,0.000,250.000,250.000,0.000,42.2794838436487623,-71.0060957466671709,O,
35.736,209.918,50.000,0.000,250.000,250.000,0.000,42.2793756562562422,-71.0061798894220431,O,
36.276,209.918,50.000,0.000,250.000,250.000,0.000,42.2792674688637220,-71.0062640321769010,O,
36.815,209.918,50.000,0.000,250.000,250.000,0.000,42.2791592814712018,-71.0063481749317589,O,
37.355,209.918,50.000,0.000,250.000,250.000,0.000,42.2790510940786817,-71.0064323176866168,O,
37.894,209.918,50.000,0.000,250.000,250.000,0.000,42.2789429066861615,-71.0065164604414889,O,
38.434,209.918,50.000,0.000,250.000,250.000,0.000,42.2788347192936413,-71.0066006031963468,O,
38.974,209.918,50.000,0.000,250.000,250.000,0.000,42.2787265319011212,-71.0066847459512047,O,
39.513,209.918,50.000,0.000,250.000,250.000,0.000,42.2786183445085939,-71.0067688887060768,O,
40.053,209.918,50.000,0.000,250.000,250.000,0.000,42.2785101571160737,-71.0068530314609347,O,
40.592,209.918,50.000,0.000,250.000,250.000,0.000,42.2784019697235536,-71.0069371742157927,O,
41.132,209.918,50.000,0.000,250.000,250.000,0.000,42.2782937823310334,-71.0070213169706648,O,
41.671,209.918,50.000,0.000,250.000,250.000,0.000,42.2781855949385132,-71.0071054597255227,O,
42.211,209.918,50.000,0.000,250.000,250.000,0.000,42.2780774075459931,-71.0071896024803806,O,
42.751,209.918,50.000,0.000,250.000,250.000,0.000,42.2779692201534729,-71.0072737452352385,O,
