time_s,heading_deg,groundspeed_kt,el_ft_msl,alt_ft_msl,alt_ft_agl,altRate_fps,lat_deg,lon_deg,AirspaceClass,AirspaceName
0.000,90.006,0.000,97.000,97.000,0.000,16.000,41.8359856893728832,-70.7146924233493195,O,
15.625,90.006,50.000,97.000,347.000,250.000,0.000,41.8359856893728832,-70.7146924233493195,O,
16.066,90.006,50.000,95.000,347.000,252.000,0.000,41.8359856789954989,-70.7145553667369740,O,
16.508,90.006,50.000,94.000,347.000,253.000,0.000,41.8359856686181146,-70.7144183101246142,O,
16.949,90.006,50.000,91.000,347.000,256.000,0.000,41.8359856582407232,-70.7142812535122687,O,
17.391,90.006,50.000,89.000,347.000,258.000,0.000,41.8359856478633390,-70.7141441968999231,O,
17.832,90.006,50.000,87.000,347.000,260.000,0.000,41.8359856374859547,-70.7140071402875776,O,
18.274,90.006,50.000,85.000,347.000,262.000,0.000,41.8359856271085704,-70.7138700836752179,O,
18.715,90.006,50.000,84.000,347.000,263.000,0.000,41.8359856167311861,-70.7137330270628723,O,
19.156,90.006,50.000,84.000,347.000,263.000,0.000,41.8359856063538018,-70.7135959704505268,O,
19.598,90.006,50.000,84.000,347.000,263.000,0.000,41.8359855959764104,-70.7134589138381813,O,
20.039,90.006,50.000,83.000,347.000,264.000,0.000,41.8359855855990261,-70.7133218572258215,O,
20.481,90.006,50.000,83.000,347.000,264.000,0.000,41.8359855752216419,-70.7131848006134760,O,
20.922,90.006,50.000,82.000,347.000,265.000,0.000,41.8359855648442576,-70.7130477440011305,O,
21.364,90.006,50.000,83.000,347.000,264.000,0.000,41.8359855544668733,-70.7129106873887849,O,
21.805,90.006,50.000,84.000,347.000,263.000,0.000,41.8359855440894890,-70.7127736307764252,O,
22.247,90.006,50.000,85.000,347.000,262.000,0.000,41.8359855337120976,-70.7126365741640797,O,
22.688,90.006,50.000,87.000,347.000,260.000,0.000,41.8359855233347133,-70.7124995175517341,O,
23.129,90.006,50.000,87.000,347.000,260.000,0.000,41.8359855129573290,-70.7123624609393886,O,
23.571,90.006,50.000,87.000,347.000,260.000,0.000,41.8359855025799448,-70.7122254043270289,O,
24.012,90.006,50.000,88.000,347.000,259.000,0.000,41.8359854922025605,-70.7120883477146833,O,
24.454,90.006,50.000,89.000,347.000,258.000,0.000,41.8359854818251762,-70.7119512911023378,O,
24.895,90.006,50.000,89.000,347.000,258.000,0.000,41.8359854714477848,-70.7118142344899923,O,
25.337,90.006,50.000,89.000,347.000,258.000,0.000,41.8359854610704005,-70.7116771778776325,O,
25.778,90.006,50.000,89.000,347.000,258.000,0.000,41.8359854506930162,-70.7115401212652870,O,
26.219,90.006,50.000,89.000,347.000,258.000,0.000,41.8359854403156319,-70.7114030646529415,O,
26.661,90.006,50.000,89.000,347.000,258.000,0.000,41.8359854299382476,-70.7112660080405959,O,
27.102,90.006,50.000,89.000,347.000,258.000,0.000,41.8359854195608634,-70.7111289514282362,O,
27.544,90.006,50.000,88.000,347.000,259.000,0.000,41.8359854091834720,-70.7109918948158906,O,
27.985,90.006,50.000,87.000,347.000,260.000,0.000,41.8359853988060877,-70.7108548382035451,O,
28.427,90.006,50.000,86.000,347.000,261.000,0.000,41.8359853884287034,-70.7107177815911996,O,
28.868,90.006,50.000,86.000,347.000,261.000,0.000,41.8359853780513191,-70.7105807249788398,O,
29.309,90.006,50.000,85.000,347.000,262.000,0.000,41.8359853676739348,-70.7104436683664943,O,
29.751,90.006,50.000,85.000,347.000,262.000,0.000,41.8359853572965505,-70.7103066117541488,O,
30.192,90.006,50.000,85.000,347.000,262.000,0.000,41.8359853469191592,-70.7101695551418032,O,
30.634,90.006,50.000,85.000,347.000,262.000,0.000,41.8359853365417749,-70.7100324985294435,O,
31.075,90.006,50.000,87.000,347.000,260.000,0.000,41.8359853261643906,-70.7098954419170980,O,
31.148,90.006,50.000,87.000,347.000,260.000,0.000,41.8359853244582212,-70.7098729081161821,O,
31.689,209.914,50.000,86.000,347.000,261.000,0.000,41.8358768474288567,-70.7099566771390755,O,
32.230,209.914,50.000,86.000,347.000,261.000,0.000,41.8357683703994994,-70.7100404461619831,O,
32.771,209.914,50.000,87.000,347.000,260.000,0.000,41.8356598933701349,-70.7101242151848766,O,
33.312,209.914,50.000,89.000,347.000,258.000,0.000,41.8355514163407776,-70.7102079842077700,O,
33.853,209.914,50.000,93.000,347.000,254.000,0.000,41.8354429393114131,-70.7102917532306776,O,
34.394,209.914,50.000,95.000,347.000,252.000,0.000,41.8353344622820558,-70.7103755222535710,O,
34.935,209.914,50.000,97.000,347.000,250.000,0.000,41.8352259852526913,-70.7104592912764645,O,
35.476,209.914,50.000,97.000,347.000,250.000,0.000,41.8351175082233340,-70.7105430602993721,O,
