time_s,heading_deg,groundspeed_kt,el_ft_msl,alt_ft_msl,alt_ft_agl,altRate_fps,lat_deg,lon_deg,AirspaceClass,AirspaceName
0.000,180.002,0.000,1850.000,1850.000,0.000,16.000,42.6854441721933426,-72.8136153479681809,O,
15.625,180.002,50.000,1850.000,2100.000,250.000,0.000,42.6854441721933426,-72.8136153479681809,O,
16.217,180.002,50.000,1850.000,2100.000,250.000,0.000,42.6853071155807626,-72.8136153545745799,O,
16.810,180.002,50.000,1850.000,2100.000,250.000,0.000,42.6851700589681755,-72.8136153611809931,O,
17.402,180.002,50.000,1850.000,2100.000,250.000,0.000,42.6850330023555955,-72.8136153677873921,O,
17.995,180.002,50.000,1850.000,2100.000,250.000,0.000,42.6848959457430084,-72.8136153743938053,O,
18.587,180.002,50.000,1850.000,2100.000,250.000,0.000,42.6847588891304284,-72.8136153810002043,O,
19.180,180.002,50.000,1852.000,2100.000,248.000,0.000,42.6846218325178484,-72.8136153876066174,O,
19.772,180.002,50.000,1853.000,2100.000,247.000,0.000,42.6844847759052612,-72.8136153942130164,O,
20.365,180.002,50.000,1855.000,2100.000,245.000,0.000,42.6843477192926812,-72.8136154008194296,O,
20.957,180.002,50.000,1856.000,2100.000,244.000,0.000,42.6842106626800941,-72.8136154074258286,O,
21.550,180.002,50.000,1858.000,2100.000,242.000,0.000,42.6840736060675141,-72.8136154140322418,O,
22.142,180.002,50.000,1860.000,2100.000,240.000,0.000,42.6839365494549341,-72.8136154206386408,O,
22.735,180.002,50.000,1861.000,2100.000,239.000,0.000,42.6837994928423470,-72.8136154272450540,O,
23.327,180.002,50.000,1863.000,2100.000,237.000,0.000,42.6836624362297670,-72.8136154338514530,O,
23.920,180.002,50.000,1863.000,2100.000,237.000,0.000,42.6835253796171870,-72.8136154404578662,O,
24.512,180.002,50.000,1861.000,2100.000,239.000,0.000,42.6833883230045998,-72.8136154470642651,O,
25.105,180.002,50.000,1859.000,2100.000,241.000,0.000,42.6832512663920198,-72.8136154536706783,O,
25.697,180.002,50.000,1858.000,2100.000,242.000,0.000,42.6831142097794327,-72.8136154602770773,O,
26.290,180.002,50.000,1858.000,2100.000,242.000,0.000,42.6829771531668527,-72.8136154668834905,O,
26.882,180.002,50.000,1859.000,2100.000,241.000,0.000,42.6828400965542727,-72.8136154734898895,O,
27.475,180.002,50.000,1859.000,2100.000,241.000,0.000,42.6827030399416856,-72.8136154800963027,O,
28.067,180.002,50.000,1858.000,2100.000,242.000,0.000,42.6825659833291056,-72.8136154867027017,O,
28.660,180.002,50.000,1857.000,2100.000,243.000,0.000,42.6824289267165184,-72.8136154933091007,O,
28.947,180.002,50.000,1857.000,2100.000,243.000,0.000,42.6823624193063225,-72.8136154965148990,O,
29.383,270.002,50.000,1856.000,2100.000,244.000,0.000,42.6823624219942843,-72.8137525531276140,O,
29.818,270.002,50.000,1855.000,2100.000,245.000,0.000,42.6823624246822391,-72.8138896097403290,O,
30.254,270.002,50.000,1854.000,2100.000,246.000,0.000,42.6823624273702009,-72.8140266663530440,O,
30.689,270.002,50.000,1852.000,2100.000,248.000,0.000,42.6823624300581628,-72.8141637229657590,O,
31.125,270.002,50.000,1855.000,2100.000,245.000,0.000,42.6823624327461175,-72.8143007795784740,O,
