time_s,heading_deg,groundspeed_kt,el_ft_msl,alt_ft_msl,alt_ft_agl,altRate_fps,lat_deg,lon_deg,AirspaceClass,AirspaceName
0.000,180.004,0.000,-4.000,-4.000,0.000,16.000,41.3730274293613220,-70.6771541453298937,O,
15.625,180.004,50.000,-4.000,246.000,250.000,0.000,41.3730274293613220,-70.6771541453298937,O,
16.217,180.004,50.000,-10.000,246.000,256.000,0.000,41.3728903727492110,-70.6771541584859335,O,
16.810,180.004,50.000,-15.000,246.000,261.000,0.000,41.3727533161370999,-70.6771541716419591,O,
17.402,180.004,50.000,-16.000,246.000,262.000,0.000,41.3726162595249889,-70.6771541847979989,O,
17.995,180.004,50.000,-14.000,246.000,260.000,0.000,41.3724792029128778,-70.6771541979540245,O,
18.587,180.004,50.000,-1.000,246.000,247.000,0.000,41.3723421463007668,-70.6771542111100644,O,
19.180,180.004,50.000,11.000,246.000,235.000,0.000,41.3722050896886557,-70.6771542242661042,O,
19.772,180.004,50.000,19.000,246.000,227.000,16.000,41.3720680330765447,-70.6771542374221298,O,
20.365,180.004,50.000,26.000,262.000,236.000,0.000,41.3719309764644407,-70.6771542505781696,O,
20.957,180.004,50.000,24.000,262.000,238.000,0.000,41.3717939198523297,-70.6771542637342094,O,
21.550,180.004,50.000,23.000,262.000,239.000,0.000,41.3716568632402186,-70.6771542768902350,O,
22.142,180.004,50.000,20.000,262.000,242.000,0.000,41.3715198066281076,-70.6771542900462748,O,
22.735,180.004,50.000,17.000,262.000,245.000,0.000,41.3713827500159965,-70.6771543032023004,O,
23.327,180.004,50.000,19.000,262.000,243.000,0.000,41.3712456934038855,-70.6771543163583402,O,
23.920,180.004,50.000,21.000,262.000,241.000,0.000,41.3711086367917744,-70.6771543295143800,O,
24.427,180.004,50.000,26.000,262.000,236.000,0.000,41.3709913731519947,-70.6771543407704854,O,
24.871,270.003,50.000,25.000,262.000,237.000,0.000,41.3709913791851278,-70.6772913973831010,O,
25.316,270.003,50.000,26.000,262.000,236.000,0.000,41.3709913852182609,-70.6774284539957023,O,
25.761,270.003,50.000,26.000,262.000,236.000,0.000,41.3709913912513940,-70.6775655106083178,O,
26.205,270.003,50.000,27.000,262.000,235.000,0.000,41.3709913972845271,-70.6777025672209191,O,
26.650,270.003,50.000,28.000,262.000,234.000,0.000,41.3709914033176602,-70.6778396238335347,O,
27.094,270.003,50.000,29.000,262.000,233.000,0.000,41.3709914093507933,-70.6779766804461360,O,
27.539,270.003,50.000,31.000,262.000,231.000,0.000,41.3709914153839264,-70.6781137370587516,O,
27.984,270.003,50.000,33.000,262.000,229.000,0.000,41.3709914214170666,-70.6782507936713529,O,
28.428,270.003,50.000,34.000,262.000,228.000,0.000,41.3709914274501998,-70.6783878502839684,O,
28.873,270.003,50.000,35.000,262.000,227.000,0.000,41.3709914334833329,-70.6785249068965840,O,
29.318,270.003,50.000,35.000,262.000,227.000,0.000,41.3709914395164660,-70.6786619635091853,O,
29.762,270.003,50.000,35.000,262.000,227.000,0.000,41.3709914455495991,-70.6787990201218008,O,
30.207,270.003,50.000,33.000,262.000,229.000,0.000,41.3709914515827322,-70.6789360767344021,O,
30.651,270.003,50.000,30.000,262.000,232.000,0.000,41.3709914576158653,-70.6790731333470177,O,
31.096,270.003,50.000,27.000,262.000,235.000,0.000,41.3709914636489984,-70.6792101899596190,O,
31.541,270.003,50.000,23.000,262.000,239.000,0.000,41.3709914696821315,-70.6793472465722346,O,
31.985,270.003,50.000,20.000,262.000,242.000,0.000,41.3709914757152646,-70.6794843031848359,O,
32.231,270.003,50.000,19.000,262.000,243.000,0.000,41.3709914790464524,-70.6795599788155329,O,
32.823,0.003,50.000,17.000,262.000,245.000,0.000,41.3711285356589542,-70.6795599707080271,O,
33.416,0.003,50.000,13.000,262.000,249.000,0.000,41.3712655922714561,-70.6795599626005213,O,
34.008,0.003,50.000,10.000,262.000,252.000,0.000,41.3714026488839579,-70.6795599544930013,O,
34.601,0.003,50.000,11.000,262.000,251.000,0.000,41.3715397054964598,-70.6795599463854956,O,
35.193,0.003,50.000,11.000,262.000,251.000,0.000,41.3716767621089616,-70.6795599382779898,O,
35.786,0.003,50.000,8.000,262.000,254.000,0.000,41.3718138187214635,-70.6795599301704840,O,
36.378,0.003,50.000,6.000,262.000,256.000,0.000,41.3719508753339653,-70.6795599220629782,O,
36.971,0.003,50.000,1.000,262.000,261.000,0.000,41.3720879319464672,-70.6795599139554724,O,
37.563,0.003,50.000,-4.000,262.000,266.000,0.000,41.3722249885589690,-70.6795599058479525,O,
38.156,0.003,50.000,0.000,262.000,262.000,0.000,41.3723620451714780,-70.6795598977404467,O,
38.748,0.003,50.000,5.000,262.000,257.000,0.000,41.3724991017839798,-70.6795598896329409,O,
39.341,0.003,50.000,12.000,262.000,250.000,0.000,41.3726361583964817,-70.6795598815254351,O,
39.933,0.003,50.000,19.000,262.000,243.000,0.000,41.3727732150089835,-70.6795598734179293,O,
40.526,0.003,50.000,14.000,262.000,248.000,0.000,41.3729102716214854,-70.6795598653104094,O,
41.118,0.003,50.000,9.000,262.000,253.000,0.000,41.3730473282339872,-70.6795598572029036,O,
41.711,0.003,50.000,2.000,262.000,260.000,0.000,41.3731843848464891,-70.6795598490953978,O,
42.303,0.003,50.000,-4.000,262.000,266.000,0.000,41.3733214414589909,-70.6795598409878920,O,
42.896,0.003,50.000,-5.000,262.000,267.000,0.000,41.3734584980714928,-70.6795598328803862,O,
43.488,0.003,50.000,-5.000,262.000,267.000,0.000,41.3735955546839946,-70.6795598247728805,O,
